Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774431708,30,,Aggregated,0.100000,0.000000,33000,37000,40000,48000,55000,55000,55000,55000,55000,55000,55000,9,0,33000.0,32263.462529444343,8949.549406999722,54773.3151020002,546.3333333333334
1774431709,30,,Aggregated,0.100000,0.000000,33000,37000,40000,48000,55000,55000,55000,55000,55000,55000,55000,9,0,33000.0,32263.462529444343,8949.549406999722,54773.3151020002,546.3333333333334
1774431710,30,,Aggregated,0.100000,0.000000,33000,37000,40000,48000,55000,55000,55000,55000,55000,55000,55000,9,0,33000.0,32263.462529444343,8949.549406999722,54773.3151020002,546.3333333333334
1774431711,30,,Aggregated,0.100000,0.000000,33000,37000,40000,48000,55000,55000,55000,55000,55000,55000,55000,9,0,33000.0,32263.462529444343,8949.549406999722,54773.3151020002,546.3333333333334
1774431712,30,,Aggregated,0.100000,0.000000,33000,37000,40000,48000,55000,55000,55000,55000,55000,55000,55000,9,0,33000.0,32263.462529444343,8949.549406999722,54773.3151020002,546.3333333333334
1774431713,30,,Aggregated,0.100000,0.000000,33000,37000,40000,48000,55000,55000,55000,55000,55000,55000,55000,9,0,33000.0,32263.462529444343,8949.549406999722,54773.3151020002,546.3333333333334
1774431714,30,,Aggregated,0.100000,0.000000,33000,37000,40000,48000,55000,55000,55000,55000,55000,55000,55000,9,0,33000.0,32263.462529444343,8949.549406999722,54773.3151020002,546.3333333333334
1774431715,30,,Aggregated,0.100000,0.000000,37000,40000,48000,55000,63000,63000,63000,63000,63000,63000,63000,10,0,33000.0,35313.37832219996,8949.549406999722,62762.620457000594,545.5
1774431718,30,,Aggregated,0.100000,0.000000,37000,40000,48000,55000,63000,63000,63000,63000,63000,63000,63000,10,0,33000.0,35313.37832219996,8949.549406999722,62762.620457000594,545.5
1774431719,30,,Aggregated,0.100000,0.000000,37000,40000,48000,55000,63000,63000,63000,63000,63000,63000,63000,10,0,33000.0,35313.37832219996,8949.549406999722,62762.620457000594,545.5
1774431720,30,,Aggregated,0.100000,0.000000,37000,40000,48000,55000,63000,63000,63000,63000,63000,63000,63000,10,0,33000.0,35313.37832219996,8949.549406999722,62762.620457000594,545.5
1774431721,30,,Aggregated,0.100000,0.000000,37000,40000,48000,55000,63000,63000,63000,63000,63000,63000,63000,10,0,33000.0,35313.37832219996,8949.549406999722,62762.620457000594,545.5
1774431722,30,,Aggregated,0.100000,0.000000,37000,40000,48000,55000,63000,63000,63000,63000,63000,63000,63000,10,0,33000.0,35313.37832219996,8949.549406999722,62762.620457000594,545.5
1774431723,30,,Aggregated,0.100000,0.000000,37000,40000,48000,55000,63000,63000,63000,63000,63000,63000,63000,10,0,33000.0,35313.37832219996,8949.549406999722,62762.620457000594,545.5
1774431724,30,,Aggregated,0.100000,0.000000,37000,40000,48000,55000,63000,63000,63000,63000,63000,63000,63000,10,0,33000.0,35313.37832219996,8949.549406999722,62762.620457000594,545.5
1774431725,30,,Aggregated,0.100000,0.000000,37000,40000,48000,55000,63000,63000,63000,63000,63000,63000,63000,10,0,33000.0,35313.37832219996,8949.549406999722,62762.620457000594,545.5
1774431726,30,,Aggregated,0.100000,0.000000,37000,48000,55000,55000,63000,71000,71000,71000,71000,71000,71000,11,0,37000.0,38512.56250390906,8949.549406999722,70504.40432100004,559.8181818181819
1774431727,30,,Aggregated,0.100000,0.000000,37000,48000,55000,55000,63000,71000,71000,71000,71000,71000,71000,11,0,37000.0,38512.56250390906,8949.549406999722,70504.40432100004,559.8181818181819
1774431728,30,,Aggregated,0.100000,0.000000,37000,48000,55000,55000,63000,71000,71000,71000,71000,71000,71000,11,0,37000.0,38512.56250390906,8949.549406999722,70504.40432100004,559.8181818181819
1774431729,30,,Aggregated,0.100000,0.000000,37000,48000,55000,55000,63000,71000,71000,71000,71000,71000,71000,11,0,37000.0,38512.56250390906,8949.549406999722,70504.40432100004,559.8181818181819
